Canal_1,Canal_2,Canal_3,Canal_4,Canal_5,Canal_6,Canal_7,Canal_8
-0.1554,1.0404,-1.7311,-3.9554,-2.6426,26.223,-10.565,-14.849
-0.1554,1.7404,-2.4311,-4.0554,-3.6426,-1.7771,-16.565,9.1507
0.8446,2.2404,-0.2311,-2.0554,-3.7426,16.223,-2.565,23.151
1.4446,0.4404,-1.3311,-3.8554,-4.3426,22.223,-2.565,3.1507
1.6446,1.4404,-1.0311,-5.0554,-2.1426,20.223,-0.565,7.1507
1.0446,1.3404,-0.8311,-2.9554,-1.2426,12.223,-2.565,1.1507
-1.1554,0.4404,-2.9311,-2.7554,-1.3426,14.223,33.435,45.151
2.2446,1.8404,-1.7311,-4.9554,-3.2426,-17.777,1.435,15.151
1.1446,2.7404,-1.2311,-4.9554,-2.8426,0.2229,9.435,23.151
0.6446,3.8404,-2.4311,-7.1554,-2.1426,-13.777,9.435,15.151
-2.1554,2.8404,-1.3311,-8.0554,-2.0426,-21.777,-2.565,1.1507
-3.8554,1.3404,-2.4311,-5.1554,-3.8426,-15.777,25.435,25.151
-2.7554,2.5404,-2.9311,-3.1554,-4.2426,-13.777,29.435,35.151
-2.9554,1.9404,-2.5311,-4.4554,-4.3426,-15.777,33.435,45.151
-2.9554,2.1404,-3.7311,-5.7554,-3.6426,-39.777,19.435,37.151
-3.4554,3.5404,-2.9311,-5.0554,-2.9426,-29.777,37.435,53.151
-3.1554,5.0404,-3.1311,-4.3554,-4.6426,-29.777,33.435,31.151
-4.5554,3.7404,-6.5311,-5.1554,-5.4426,-23.777,27.435,31.151
-2.6554,4.7404,-5.8311,-5.5554,-4.8426,-19.777,45.435,51.151
-2.5554,4.7404,-4.8311,-6.1554,-4.0426,-25.777,43.435,43.151
-3.1554,3.2404,-3.7311,-7.1554,-3.8426,-31.777,45.435,39.151
-2.3554,2.9404,-4.1311,-6.7554,-2.5426,-43.777,35.435,33.151
-3.5554,4.9404,-6.3311,-7.7554,-4.0426,-45.777,25.435,19.151
-3.4554,5.2404,-7.0311,-4.4554,-5.1426,-23.777,33.435,25.151
-2.6554,5.6404,-5.5311,-2.8554,-4.0426,-7.7771,43.435,47.151
-2.0554,4.7404,-6.4311,-3.2554,-6.2426,-37.777,15.435,43.151
-2.4554,6.1404,-5.8311,-3.1554,-6.7426,-31.777,19.435,41.151
-1.9554,4.9404,-3.3311,-6.5554,-6.4426,-33.777,11.435,25.151
-1.1554,4.7404,-1.7311,-5.9554,-4.9426,-15.777,27.435,17.151
0.5446,4.3404,-1.2311,-2.8554,-4.4426,-1.7771,25.435,33.151
1.1446,3.2404,-3.4311,-2.1554,-4.1426,-3.7771,23.435,43.151
0.2446,1.2404,-4.0311,-3.9554,-2.3426,-7.7771,1.435,29.151
-1.0554,-0.6596,-2.8311,-3.8554,-0.1426,-9.7771,-4.565,17.151
-0.4554,-1.7596,-1.1311,-1.9554,0.8574,-5.7771,-10.565,17.151
0.7446,-1.5596,-1.5311,-1.9554,1.8574,26.223,-10.565,5.1507
2.7446,-2.0596,-0.8311,-3.7554,1.6574,14.223,-22.565,-0.8493
2.7446,-2.3596,-0.5311,-6.2554,1.5574,32.223,-30.565,-20.849
3.5446,-4.7596,1.2689,-7.9554,2.3574,32.223,-32.565,-14.849
5.5446,-4.5596,3.3689,-6.5554,5.9574,48.223,-34.565,-28.849
2.0446,-4.9596,3.5689,-5.3554,6.2574,30.223,-68.565,-48.849
1.1446,-7.2596,4.0689,-5.0554,5.0574,20.223,-70.565,-60.849
3.7446,-7.8596,3.9689,-4.5554,4.3574,36.223,-62.565,-52.849
4.4446,-7.1596,3.6689,-4.3554,2.8574,40.223,-64.565,-34.849
4.1446,-6.0596,4.4689,-4.9554,2.8574,42.223,-58.565,-42.849
3.1446,-6.4596,3.3689,-9.5554,0.2574,6.2229,-84.565,-72.849
3.4446,-4.9596,3.3689,-9.4554,-0.1426,4.2229,-90.565,-88.849
3.0446,-4.4596,3.3689,-9.0554,1.7574,22.223,-58.565,-62.849
4.8446,-5.7596,4.4689,-6.0554,3.6574,38.223,-50.565,-52.849
4.4446,-5.3596,5.6689,-4.4554,5.1574,30.223,-36.565,-32.849
4.5446,-4.9596,6.0689,-6.8554,5.8574,6.2229,-56.565,-52.849
0.0446,-6.3596,3.7689,-5.7554,5.7574,12.223,-44.565,-36.849
-1.5554,-5.2596,1.7689,-5.4554,4.3574,6.2229,-42.565,-52.849
-1.5554,-5.3596,2.2689,-4.5554,4.9574,18.223,-32.565,-32.849
-1.6554,-5.6596,2.3689,-6.3554,3.8574,22.223,-30.565,-32.849
-0.3554,-5.9596,3.0689,-5.7554,3.4574,10.223,-40.565,-44.849
-1.1554,-5.4596,3.7689,-5.5554,2.9574,12.223,-34.565,-24.849
-3.3554,-4.6596,2.6689,-7.5554,1.4574,-3.7771,-26.565,-12.849
-3.5554,-4.5596,1.0689,-5.9554,0.9574,-9.7771,-28.565,1.1507
-3.7554,-6.1596,2.3689,-3.6554,2.0574,2.2229,-34.565,-26.849
-4.2554,-7.3596,1.7689,-2.4554,1.4574,-3.7771,-40.565,-26.849
-2.9554,-4.3596,3.7689,1.5446,4.1574,10.223,-14.565,-12.849
0.3446,-0.4596,0.9689,2.6446,3.6574,4.2229,-32.565,-24.849
5.9446,3.4404,-2.8311,2.2446,6.4574,12.223,-12.565,-18.849
14.945,11.34,-8.2311,1.4446,4.8574,-13.777,-38.565,-44.849
12.545,11.14,-14.131,2.7446,0.7574,-7.7771,-24.565,-6.8493
6.2446,7.0404,-12.431,0.4446,-5.1426,-11.777,-26.565,-4.8493
-8.6554,-6.8596,-0.5311,-2.0554,-8.7426,2.2229,-20.565,-16.849
-17.655,-14.36,8.5689,-5.6554,-4.1426,4.2229,-16.565,-14.849
-12.155,-12.76,8.3689,-6.9554,1.0574,-11.777,-28.565,-10.849
-6.0554,-7.6596,4.1689,-4.2554,3.8574,-3.7771,-14.565,-14.849
-5.6554,-4.4596,2.0689,-3.2554,3.5574,-5.7771,-18.565,-16.849
-5.5554,-3.6596,1.7689,-7.4554,4.3574,8.2229,-4.565,-14.849
-5.5554,-5.1596,1.8689,-9.0554,2.7574,-9.7771,-16.565,-24.849
-5.4554,-5.7596,2.6689,-6.9554,2.1574,-11.777,-22.565,-24.849
-3.9554,-5.5596,2.1689,-5.3554,3.3574,-3.7771,-16.565,-20.849
-3.7554,-6.3596,2.0689,-4.6554,4.1574,-5.7771,-0.565,-2.8493
-1.8554,-3.7596,2.0689,-5.6554,1.7574,-15.777,-30.565,-26.849
-2.1554,-2.1596,2.1689,-7.1554,1.0574,-17.777,-28.565,-18.849
-1.5554,-1.5596,1.9689,-6.5554,0.8574,-9.7771,-24.565,-16.849
-0.7554,-0.2596,2.8689,-4.5554,-0.5426,-1.7771,-10.565,-12.849
-1.3554,-1.3596,1.7689,-6.9554,0.0574,-7.7771,-20.565,-34.849
-2.6554,-2.2596,0.8689,-5.5554,0.2574,-11.777,-24.565,-24.849
-3.1554,-2.7596,0.4689,-6.9554,0.3574,6.2229,-16.565,-26.849
-2.6554,-2.1596,1.0689,-6.9554,-0.7426,0.2229,-16.565,-20.849
-1.8554,0.0404,-0.4311,-7.1554,-1.6426,2.2229,-10.565,-12.849
-0.5554,1.8404,-2.2311,-5.7554,-3.1426,-15.777,-40.565,-30.849
-0.6554,-0.0596,-1.4311,-5.2554,-2.2426,-3.7771,-6.565,-0.8493
-1.5554,-2.5596,-1.1311,-7.5554,-1.9426,-17.777,-18.565,5.1507
-0.7554,0.0404,1.9689,-8.4554,-0.2426,-9.7771,-26.565,-20.849
-1.2554,-0.8596,0.1689,-10.255,0.0574,-3.7771,-8.565,-12.849
-0.7554,-3.0596,-1.0311,-7.1554,0.5574,-11.777,-32.565,-36.849
-2.0554,-3.3596,0.6689,-7.7554,1.8574,-9.7771,-4.565,-14.849
-2.7554,-3.2596,0.3689,-6.8554,1.3574,2.2229,11.435,1.1507
-1.7554,-1.2596,0.4689,-7.7554,-1.2426,-31.777,-36.565,-34.849
-2.5554,-1.3596,0.3689,-8.4554,0.2574,6.2229,-12.565,-12.849
-2.1554,-2.0596,-0.4311,-10.455,-1.0426,-13.777,-16.565,-2.8493
-0.5554,-0.9596,1.6689,-6.6554,0.6574,-9.7771,-18.565,-20.849
-1.9554,-1.7596,-0.0311,-4.4554,2.0574,6.2229,-0.565,-2.8493
0.1446,-0.1596,-2.4311,-6.9554,-0.4426,-27.777,-18.565,-8.8493
-1.7554,0.1404,-0.1311,-4.9554,2.3574,8.2229,-14.565,-0.8493
-2.4554,-2.8596,-0.7311,-6.1554,1.3574,-17.777,-18.565,13.151
-2.9554,-1.2596,-0.8311,-4.9554,2.8574,4.2229,-8.565,-2.8493
-3.8554,-1.8596,-1.2311,-4.3554,3.6574,6.2229,-2.565,3.1507
-4.8554,-0.8596,-1.9311,-5.5554,3.3574,-9.7771,-0.565,9.1507
-4.3554,-0.2596,-0.3311,-5.6554,4.2574,-9.7771,-8.565,-10.849
-3.5554,-1.0596,1.2689,-6.4554,5.4574,-7.7771,11.435,21.151
-5.0554,0.8404,1.5689,-5.4554,6.9574,12.223,3.435,13.151
-7.4554,-0.4596,-1.5311,-4.5554,5.4574,-7.7771,11.435,31.151
-5.5554,2.2404,-2.6311,-6.1554,4.4574,8.2229,19.435,23.151
-7.3554,0.3404,-4.3311,-5.5554,3.4574,10.223,27.435,35.151
-6.7554,2.8404,-3.6311,-3.2554,2.4574,24.223,49.435,63.151
-7.3554,4.7404,-6.0311,-2.9554,-1.4426,16.223,47.435,49.151
-6.6554,4.4404,-5.9311,-1.8554,-2.4426,30.223,45.435,57.151
-4.7554,5.5404,-5.2311,-2.2554,-3.8426,18.223,35.435,33.151
-2.8554,4.3404,-4.0311,-3.3554,-4.1426,12.223,43.435,53.151
-1.4554,3.8404,-2.1311,-2.9554,-3.6426,-5.7771,29.435,51.151
-0.7554,3.7404,-1.9311,-5.1554,-3.8426,-45.777,-4.565,17.151
-2.1554,0.7404,-0.7311,-4.7554,-2.7426,-31.777,-12.565,-0.8493
-0.4554,0.8404,-1.5311,-6.1554,-4.0426,-39.777,-12.565,-2.8493
0.6446,0.7404,-1.0311,-5.5554,-3.9426,-33.777,-8.565,-10.849
2.3446,1.4404,-0.1311,-7.1554,-3.3426,-25.777,-10.565,-22.849
0.1446,0.2404,-1.3311,-8.6554,-3.5426,-35.777,-14.565,-18.849
-1.1554,0.0404,0.5689,-8.7554,-1.2426,-29.777,-14.565,-24.849
-2.4554,-1.5596,0.5689,-9.0554,0.7574,-23.777,-20.565,-16.849
-0.8554,-2.1596,0.9689,-10.455,1.5574,-3.7771,-6.565,-10.849
2.0446,-1.6596,0.3689,-12.955,0.3574,-41.777,-48.565,-56.849
1.7446,-2.6596,1.7689,-11.755,1.0574,-5.7771,-26.565,-24.849
3.1446,-2.4596,-0.4311,-11.755,-1.9426,-33.777,-50.565,-46.849
-0.4554,-2.8596,-1.0311,-7.8554,-1.4426,6.2229,-26.565,-32.849
0.6446,-2.2596,-0.8311,-8.0554,-2.2426,-1.7771,-34.565,-46.849
1.5446,-0.7596,-0.1311,-8.1554,-2.2426,-5.7771,-38.565,-44.849
1.8446,-1.3596,-0.8311,-7.0554,-0.7426,-1.7771,-36.565,-32.849
2.1446,-1.3596,-0.0311,-9.3554,0.8574,-7.7771,-26.565,-22.849
0.2446,-2.2596,1.3689,-10.055,1.6574,-11.777,-30.565,-28.849
-0.4554,-4.5596,-0.2311,-9.1554,0.5574,-7.7771,-22.565,-16.849
-2.1554,-4.1596,-0.6311,-8.0554,0.4574,-13.777,-26.565,-22.849
-0.1554,-3.1596,-0.5311,-7.9554,0.7574,-11.777,-30.565,-24.849
0.6446,-2.8596,-0.7311,-7.3554,1.6574,-1.7771,-14.565,-8.8493
3.2446,-0.8596,-0.0311,-9.8554,-1.0426,-5.7771,-24.565,-20.849
1.7446,-0.0596,-0.4311,-10.355,-0.9426,4.2229,-14.565,-10.849
0.0446,-0.4596,-1.3311,-8.9554,-0.3426,-15.777,-16.565,-6.8493
0.5446,0.4404,-0.6311,-7.2554,0.6574,-13.777,-2.565,1.1507
0.5446,-0.0596,-0.6311,-6.6554,2.5574,-1.7771,-2.565,7.1507
-0.1554,-1.6596,-1.2311,-8.2554,2.2574,-15.777,-22.565,-24.849
2.1446,-2.6596,1.0689,-8.3554,3.4574,24.223,-42.565,-44.849
1.4446,-7.5596,0.3689,-8.8554,3.0574,46.223,-50.565,-30.849
0.9446,-7.0596,2.4689,-4.1554,6.3574,92.223,-20.565,21.151
-1.6554,-9.5596,-0.6311,-2.1554,3.6574,70.223,-6.565,41.151
-5.2554,-4.9596,-4.8311,-2.0554,-2.0426,18.223,53.435,83.151
-11.055,1.3404,-11.831,1.3446,-11.143,-53.777,199.44,239.15
-21.555,15.74,-22.331,7.3446,-24.343,-171.78,377.44,439.15
-33.155,37.84,-35.531,9.9446,-44.443,-339.78,559.43,583.15
-39.555,60.24,-49.231,7.3446,-63.443,-513.78,671.43,681.15
-45.655,78.34,-60.731,3.7446,-79.543,-653.78,775.43,781.15
-49.755,88.84,-67.631,-2.3554,-89.543,-675.78,809.43,705.15
-36.855,93.64,-59.231,-13.655,-78.243,-509.78,617.43,381.15
-8.7554,85.14,-38.931,-28.955,-56.143,-315.78,317.44,27.151
17.245,68.14,-18.731,-36.055,-32.043,-101.78,29.435,-216.85
32.245,44.24,-0.8311,-38.855,-8.5426,76.223,-192.56,-376.85
37.145,17.54,11.369,-33.155,8.9574,184.22,-260.56,-364.85
30.045,-5.5596,20.069,-23.455,19.357,200.22,-260.56,-276.85
18.645,-21.16,18.969,-12.855,23.257,196.22,-228.56,-194.85
9.4446,-28.56,16.669,-7.6554,24.757,154.22,-226.56,-148.85
7.8446,-28.86,17.569,-4.9554,26.657,138.22,-234.56,-154.85
4.8446,-30.06,17.069,-5.1554,26.957,142.22,-206.56,-142.85
5.6446,-29.96,16.969,-4.5554,25.857,140.22,-202.56,-132.85
6.5446,-27.66,15.769,-3.3554,24.157,118.22,-208.56,-132.85
5.2446,-27.16,14.169,-3.5554,23.157,124.22,-182.56,-124.85
4.5446,-27.56,13.469,-3.2554,19.957,106.22,-190.56,-132.85
4.3446,-26.96,14.869,-4.1554,19.757,122.22,-152.56,-82.849
5.2446,-24.06,12.569,-5.3554,18.557,98.223,-152.56,-88.849
5.2446,-22.96,12.469,-1.5554,19.057,92.223,-146.56,-100.85
4.7446,-21.36,10.869,3.0446,20.457,88.223,-118.56,-82.849
8.4446,-16.06,7.8689,-0.5554,19.157,64.223,-118.56,-68.849
17.645,-6.0596,3.9689,-0.7554,19.557,84.223,-110.56,-70.849
19.745,-1.5596,-2.8311,-1.5554,13.357,88.223,-90.565,-50.849
16.245,-2.8596,-4.6311,-3.5554,6.4574,66.223,-94.565,-48.849
2.0446,-13.56,2.2689,-5.8554,-0.2426,66.223,-98.565,-60.849
-14.555,-25.96,12.369,-8.3554,0.3574,68.223,-72.565,-30.849
-13.055,-24.36,12.369,-11.955,2.4574,46.223,-80.565,-48.849
-4.9554,-16.66,10.369,-10.855,6.2574,52.223,-56.565,-44.849
0.9446,-11.76,6.8689,-7.9554,5.7574,46.223,-60.565,-32.849
1.0446,-9.2596,6.0689,-8.9554,4.5574,32.223,-42.565,-24.849
-0.6554,-9.0596,5.3689,-7.3554,5.5574,44.223,-44.565,-32.849
0.1446,-8.3596,5.3689,-9.3554,3.2574,44.223,-34.565,-28.849
0.3446,-6.1596,6.1689,-9.0554,1.8574,48.223,-34.565,-28.849
-2.8554,-6.8596,4.9689,-8.0554,0.9574,36.223,-34.565,-24.849
-1.4554,-4.9596,3.7689,-7.8554,-0.6426,24.223,-30.565,-8.8493
-1.0554,-1.6596,3.9689,-7.4554,-0.0426,18.223,-28.565,-10.849
0.2446,-3.8596,3.8689,-7.2554,0.7574,24.223,-22.565,-6.8493
0.2446,-3.5596,2.8689,-5.8554,-1.7426,16.223,-24.565,-10.849
1.5446,-1.6596,3.3689,-5.6554,-3.5426,30.223,-4.565,-6.8493
-0.6554,-2.2596,3.3689,-8.1554,-5.4426,18.223,-16.565,-6.8493
-1.3554,-1.7596,2.8689,-9.4554,-6.0426,4.2229,-14.565,7.1507
-1.3554,-1.2596,3.0689,-9.3554,-6.2426,-1.7771,-18.565,-2.8493
-2.7554,-0.2596,5.6689,-10.155,-6.0426,20.223,11.435,17.151
1.4446,3.9404,3.6689,-7.9554,-8.0426,22.223,-0.565,-8.8493
1.5446,5.5404,1.0689,-7.9554,-9.6426,2.2229,-6.565,9.1507
1.4446,3.7404,0.8689,-7.4554,-8.3426,0.2229,9.435,19.151
-0.0554,1.4404,2.1689,-8.5554,-7.7426,2.2229,27.435,35.151
0.0446,1.4404,3.6689,-8.3554,-8.4426,-5.7771,13.435,17.151
-2.8554,-0.1596,3.0689,-8.3554,-8.0426,-11.777,9.435,13.151
-3.8554,0.9404,2.1689,-6.4554,-6.2426,-15.777,19.435,25.151
-3.9554,1.0404,3.1689,-6.9554,-6.9426,-13.777,25.435,31.151
-3.7554,3.3404,1.7689,-7.1554,-8.3426,-5.7771,15.435,21.151
-2.0554,4.9404,-0.6311,-7.6554,-11.043,-3.7771,27.435,25.151
-1.8554,6.6404,0.0689,-6.3554,-9.7426,-17.777,25.435,39.151
-4.3554,8.7404,-1.2311,-8.1554,-10.343,-17.777,45.435,61.151
-2.0554,8.9404,0.0689,-6.2554,-9.4426,0.2229,51.435,63.151
-1.5554,8.3404,-1.7311,-7.8554,-9.5426,-21.777,37.435,37.151
-3.0554,7.2404,-1.8311,-7.2554,-7.0426,-21.777,53.435,41.151
-4.0554,6.2404,-2.5311,-5.2554,-5.4426,-29.777,55.435,43.151
-3.9554,6.7404,-0.8311,-4.3554,-4.5426,-29.777,53.435,55.151
-4.1554,6.4404,-2.3311,-6.4554,-5.9426,-33.777,41.435,37.151
-3.6554,6.8404,-3.6311,-6.8554,-6.9426,-15.777,63.435,69.151
-1.7554,8.7404,-2.0311,-5.6554,-6.7426,-15.777,41.435,45.151
-3.2554,7.9404,-4.0311,-5.9554,-7.6426,-21.777,41.435,39.151
-4.8554,6.1404,-5.1311,-7.8554,-9.2426,-49.777,27.435,29.151
-5.4554,5.9404,-4.6311,-5.7554,-7.7426,-35.777,29.435,33.151
-4.3554,6.1404,-3.8311,-5.0554,-4.5426,-11.777,53.435,67.151
-2.8554,4.8404,-2.3311,-3.8554,-2.3426,-23.777,39.435,57.151
-3.8554,3.4404,-4.0311,-1.7554,-2.6426,-13.777,25.435,29.151
-4.0554,3.4404,-4.0311,-2.5554,-2.0426,-7.7771,37.435,53.151
-1.7554,3.8404,-2.4311,-2.8554,-0.9426,0.2229,23.435,43.151
-2.1554,4.7404,-4.1311,-4.9554,-0.8426,-5.7771,3.435,17.151
-1.1554,1.1404,-2.9311,-3.7554,0.8574,-5.7771,5.435,13.151
-1.1554,-1.5596,-2.1311,-1.8554,2.3574,8.2229,7.435,17.151
0.7446,-1.2596,-1.5311,-0.7554,2.6574,18.223,-2.565,3.1507
1.9446,-1.4596,0.3689,-3.8554,2.9574,20.223,-14.565,1.1507
1.4446,-3.5596,1.1689,-3.9554,4.8574,26.223,-18.565,1.1507
2.4446,-4.6596,2.1689,-3.0554,5.5574,10.223,-42.565,-24.849
-0.2554,-6.7596,2.0689,-4.8554,6.9574,34.223,-28.565,-16.849
1.5446,-7.9596,5.7689,-4.7554,7.0574,34.223,-44.565,-42.849
2.7446,-8.3596,5.1689,-4.9554,5.6574,44.223,-40.565,-36.849
3.5446,-8.9596,2.2689,-6.7554,4.0574,40.223,-66.565,-56.849
5.3446,-6.0596,3.5689,-7.1554,4.2574,50.223,-52.565,-54.849
4.3446,-6.8596,1.0689,-8.5554,2.8574,38.223,-64.565,-74.849
3.9446,-7.3596,4.0689,-6.8554,4.6574,48.223,-44.565,-64.849
4.2446,-8.2596,4.6689,-6.1554,6.6574,24.223,-68.565,-78.849
2.9446,-7.1596,4.1689,-4.7554,8.3574,40.223,-56.565,-58.849
5.1446,-6.4596,3.7689,-6.9554,7.4574,10.223,-74.565,-66.849
3.5446,-5.0596,3.5689,-4.9554,7.1574,30.223,-64.565,-60.849
4.5446,-6.4596,2.7689,-4.7554,5.4574,32.223,-52.565,-60.849
4.4446,-6.6596,2.6689,-5.2554,5.3574,32.223,-40.565,-54.849
2.9446,-5.2596,3.6689,-5.3554,5.5574,22.223,-42.565,-38.849
3.3446,-5.0596,3.6689,-7.3554,4.6574,0.2229,-54.565,-40.849
0.0446,-5.7596,2.7689,-5.4554,6.2574,34.223,-24.565,-24.849
1.9446,-3.2596,1.3689,-1.7554,5.4574,18.223,-38.565,-38.849
3.3446,-1.6596,1.1689,-1.9554,4.4574,12.223,-32.565,-32.849
3.8446,-1.2596,2.0689,-2.1554,4.5574,-1.7771,-46.565,-42.849
1.1446,-2.2596,0.7689,-2.9554,4.7574,-1.7771,-32.565,-16.849
2.6446,-1.2596,1.9689,-1.3554,7.6574,24.223,-14.565,-4.8493
3.1446,-1.8596,2.3689,-2.8554,6.5574,6.2229,-20.565,-10.849
1.4446,-4.2596,2.7689,-0.5554,7.7574,6.2229,-12.565,-20.849
2.2446,-3.9596,2.8689,-0.9554,6.4574,2.2229,-22.565,-30.849
1.2446,-3.5596,-0.3311,-4.1554,5.1574,20.223,-0.565,-4.8493
0.6446,-2.0596,0.2689,-3.4554,5.6574,8.2229,-20.565,-10.849
1.5446,0.3404,0.2689,-3.2554,4.3574,6.2229,-6.565,-6.8493
2.3446,1.6404,0.1689,-4.5554,2.0574,2.2229,-14.565,-14.849
1.4446,-0.5596,0.6689,-4.2554,1.3574,-1.7771,-22.565,-18.849
0.4446,0.5404,0.6689,-2.7554,2.1574,20.223,-12.565,-4.8493
1.1446,-0.1596,-0.6311,-1.9554,0.1574,0.2229,-16.565,-12.849
0.4446,-3.5596,-0.3311,-1.3554,0.3574,6.2229,-8.565,-12.849
0.2446,-4.7596,-1.9311,-0.3554,1.0574,-5.7771,1.435,3.1507
-1.4554,-5.3596,-0.4311,0.8446,3.4574,-11.777,-8.565,-16.849
-2.5554,-6.5596,2.1689,-1.0554,4.6574,-9.7771,-2.565,-10.849
-1.3554,-5.7596,2.3689,-2.3554,4.0574,2.2229,-12.565,-16.849
-2.0554,-4.7596,3.4689,-1.1554,5.2574,8.2229,-4.565,-16.849
-0.5554,-4.7596,1.9689,2.0446,4.6574,10.223,-4.565,-10.849
-0.9554,-5.5596,1.9689,2.9446,5.1574,22.223,9.435,5.1507
-0.5554,-4.1596,0.3689,0.8446,2.4574,-3.7771,-12.565,-16.849
-1.2554,-4.7596,0.2689,0.8446,2.5574,12.223,-10.565,-14.849
-1.1554,-5.1596,-0.6311,-0.2554,1.4574,4.2229,-12.565,-8.8493
0.6446,-3.8596,-0.9311,0.6446,0.5574,0.2229,-16.565,-12.849
0.2446,-3.3596,-1.1311,-0.5554,1.1574,12.223,3.435,1.1507
-1.4554,-5.4596,0.3689,-1.4554,2.1574,2.2229,-2.565,-10.849
-1.2554,-5.1596,0.9689,-0.6554,3.1574,8.2229,-4.565,-22.849
-1.5554,-4.1596,0.3689,-1.8554,1.8574,-7.7771,-24.565,-34.849
-0.7554,-2.5596,1.4689,0.2446,2.9574,6.2229,1.435,-12.849
0.1446,-2.4596,1.1689,-0.4554,3.3574,6.2229,-14.565,-20.849
-1.7554,-3.7596,0.6689,-2.1554,2.1574,-5.7771,-4.565,-8.8493
-0.6554,-3.8596,2.1689,-0.4554,2.2574,-11.777,-18.565,-20.849
-1.5554,-5.4596,0.9689,0.7446,2.1574,-3.7771,-10.565,-2.8493
0.6446,-2.6596,1.4689,3.9446,3.8574,22.223,1.435,1.1507
3.0446,2.1404,-3.2311,4.2446,3.8574,10.223,-6.565,-16.849
12.145,8.6404,-6.2311,4.8446,7.5574,-1.7771,-18.565,-28.849
16.845,11.24,-8.9311,6.2446,4.0574,-9.7771,-24.565,-32.849
13.345,10.74,-11.831,1.7446,-2.5426,-1.7771,-0.565,-8.8493
1.5446,2.0404,-5.4311,-0.5554,-8.4426,14.223,1.435,-10.849
-13.855,-12.86,3.3689,-3.0554,-9.9426,-3.7771,-12.565,-4.8493
-16.655,-14.76,6.4689,-5.4554,-4.8426,16.223,11.435,13.151
